Title Code,Title Description,Total Positions using this Title,Unique Positions using this Title,Agencies using this Title,In Civil List Active,In Civil List,Full Description,Effective Date,Databook Link
30827,SENIOR DETECTIVE INVESTIGATOR,15,1,1,No,Yes,No,,https://databook.nyc/t/30827
30828,ASSISTANT CHIEF DETECTIVE INVE,0,0,0,No,No,No,,https://databook.nyc/t/30828
30830,RACKETS INVESTIGATOR,63,4,4,No,Yes,Yes,4/19/2018,https://databook.nyc/t/30830
30831,SENIOR RACKETS INVESTIGATOR,172,4,4,No,Yes,Yes,4/19/2018,https://databook.nyc/t/30831
30832,SUPERVISING RACKETS INVESTIGAT,31,5,5,No,Yes,Yes,4/19/2018,https://databook.nyc/t/30832
30834,DEPUTY CHIEF RACKETS INVESTIGA,2,1,1,No,Yes,Yes,4/19/2018,https://databook.nyc/t/30834
30835,ASSISTANT CHIEF RACKET INVESTI,1,1,1,No,Yes,No,,https://databook.nyc/t/30835
30836,CHIEF RACKETS INVESTIGATOR,4,4,4,No,Yes,No,,https://databook.nyc/t/30836
30837,CHIEF RACKETS  INVESTIGATOR (Q,1,1,1,No,Yes,No,,https://databook.nyc/t/30837
3083A,SUPERVISING RACKETS INVESTIGAT,16,2,2,No,Yes,No,,https://databook.nyc/t/3083A
30850,ASSISTANT CHIEF INVESTIGATING,0,0,0,No,No,No,,https://databook.nyc/t/30850
30851,CHIEF INVESTIGATING ACCOUNTANT,24,2,2,No,Yes,No,,https://databook.nyc/t/30851
30853,SENIOR ACCOUNTANT INVESTIGATOR,12,1,1,No,Yes,No,,https://databook.nyc/t/30853
30854,SUPERVISING ACCOUNTANT INVESTI,7,2,2,No,Yes,Yes,10/7/2019,https://databook.nyc/t/30854
30856,PRINCIPAL ACCOUNTANT INVESTIGA,28,2,2,No,Yes,No,,https://databook.nyc/t/30856
31013,INTERPRETER (SPANISH),8,3,3,Yes,Yes,Yes,1/10/1996,https://databook.nyc/t/31013
31017,INTERPRETER (CHINESE),1,1,1,No,Yes,Yes,7/28/1976,https://databook.nyc/t/31017
31045,INTERPRETER (HOURLY) (DOE),0,0,0,No,Yes,Yes,7/17/2013,https://databook.nyc/t/31045
31046,SIGN LANGUAGE INTERPRETER (DOE,1,1,1,No,Yes,Yes,7/17/2013,https://databook.nyc/t/31046
31047,INTERPRETER/TRANSLATOR (DOE),23,1,1,No,Yes,Yes,7/17/2013,https://databook.nyc/t/31047
31048,INTERPRETER/TRANSLATOR,0,0,0,No,Yes,Yes,2/13/2018,https://databook.nyc/t/31048
3104A,SIGN LANGUAGE INTERPRETER (DOE,0,0,0,No,No,No,,https://databook.nyc/t/3104A
31101,INVESTIGATOR TRAINEE (PYRL NOT,2,2,1,No,Yes,Yes,3/24/1999,https://databook.nyc/t/31101
31105,INVESTIGATOR,113,13,10,Yes,Yes,Yes,1/17/2024,https://databook.nyc/t/31105
31113,FRAUD INVESTIGATOR,384,4,4,Yes,Yes,Yes,4/20/2011,https://databook.nyc/t/31113
31118,ASSOCIATE FRAUD INVESTIGATOR (,227,11,8,Yes,Yes,Yes,4/20/2011,https://databook.nyc/t/31118
31121,ASSOCIATE INVESTIGATOR (NOT PR,116,24,16,Yes,Yes,Yes,1/19/2011,https://databook.nyc/t/31121
31128,SPECIAL INVESTIGATOR (COMPUTER,0,0,0,No,Yes,No,,https://databook.nyc/t/31128
31130,SPECIAL INVESTIGATOR,57,2,1,No,Yes,No,,https://databook.nyc/t/31130
31133,CONFIDENTIAL INVESTIGATOR (OFF,0,0,0,No,Yes,No,,https://databook.nyc/t/31133
31137,DIRECTOR OF CORRUPTION ANALYSI,0,0,0,No,No,No,,https://databook.nyc/t/31137
31141,CONFIDENTIAL INVESTIGATOR (CON,3,1,1,No,Yes,Yes,7/28/2021,https://databook.nyc/t/31141
31142,CONFIDENTIAL AGENCY INVESTIGAT,23,4,2,No,Yes,Yes,6/15/2022,https://databook.nyc/t/31142
31143,CONFIDENTIAL INVESTIGATOR,111,4,2,No,Yes,Yes,12/7/1988,https://databook.nyc/t/31143
31144,DEPUTY INSPECTOR GENERAL,32,3,2,No,Yes,Yes,2/24/1988,https://databook.nyc/t/31144
31145,INSPECTOR GENERAL,23,2,1,No,Yes,No,,https://databook.nyc/t/31145
31146,SPECIAL ASST FOR INVESTIGATION,0,0,0,No,Yes,No,,https://databook.nyc/t/31146
31147,SUPERVISING INSPECTOR GENERAL,0,0,0,No,No,No,,https://databook.nyc/t/31147
31148,CONFIDENTIAL INVESTIGATOR (FIN,0,0,0,No,No,Yes,,https://databook.nyc/t/31148
3114A,CONFIDENTIAL INVESTIGATOR (BOE,34,2,1,No,Yes,No,,https://databook.nyc/t/3114A
31151,CONFIDENTIAL OPERATIONS SPECIA,0,0,0,No,No,No,,https://databook.nyc/t/31151
31163,INVESTIGATOR (EMPLOYEE DISCIPL,3,1,1,No,Yes,Yes,1/2/2020,https://databook.nyc/t/31163
31164,INVESTIGATOR (DISCIPLINE) (DOC,112,3,1,No,Yes,Yes,5/16/2018,https://databook.nyc/t/31164
31165,INVESTIGATOR (CCRB),116,1,1,No,Yes,Yes,11/30/2005,https://databook.nyc/t/31165
31166,SUPERVISOR OF INVESTIGATORS (C,22,1,1,No,Yes,Yes,3/14/2007,https://databook.nyc/t/31166
31167,INVESTIGATOR (EMPLOYEE DISCIPL,8,3,1,No,Yes,Yes,7/12/2018,https://databook.nyc/t/31167
31168,INVESTIGATOR (EMPLOYEE DISCIPL,0,0,0,No,Yes,Yes,7/24/2018,https://databook.nyc/t/31168
31169,INVESTIGATOR (EMPLOYEE DISCIPL,16,2,1,No,Yes,Yes,3/6/2024,https://databook.nyc/t/31169
31170,INTELLIGENCE RESEARCH SPECIALI,42,2,1,No,Yes,Yes,3/14/2012,https://databook.nyc/t/31170
31171,INVESTIGATOR (EMPLOYEE COMPLIA,4,1,1,No,Yes,Yes,3/14/2019,https://databook.nyc/t/31171
31172,INVESTIGATOR (EMPLOYEE DISCIPL,2,1,1,No,Yes,No,,https://databook.nyc/t/31172
31173,INVESTIGATOR (EMPLOYEE DISCIPL,1,1,1,No,Yes,Yes,10/28/2020,https://databook.nyc/t/31173
31174,INVESTIGATOR (DISCIPLINE) ACS,4,2,1,No,Yes,Yes,4/23/2021,https://databook.nyc/t/31174
31175,CRIME ANALYST,105,3,1,Yes,Yes,Yes,3/6/2024,https://databook.nyc/t/31175
31176,INVESTIGATOR (EMPLOYEE DISCIPL,0,0,0,No,No,No,,https://databook.nyc/t/31176
3117A,INTELLIGENCE RESEARCH SPECIALI,5,1,1,No,Yes,No,,https://databook.nyc/t/3117A
3117B,INTELLIGENCE RESEARCH SPECIALI,1,1,1,No,Yes,No,,https://databook.nyc/t/3117B
3117C,INTELLIGENCE RESEARCH SPECIALI,0,0,0,No,No,No,,https://databook.nyc/t/3117C
31215,PUBLIC HEALTH SANITARIAN,298,6,3,Yes,Yes,Yes,8/26/2015,https://databook.nyc/t/31215
31220,ASSOCIATE PUBLIC HEALTH SANITA,196,9,3,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/31220
31305,INDUSTRIAL HYGIENIST,34,10,4,Yes,Yes,Yes,10/25/2006,https://databook.nyc/t/31305
31310,SAFETY SPECIALIST,0,0,0,No,Yes,No,,https://databook.nyc/t/31310
31311,LEAD ABATEMENT WORKER,1,1,1,Yes,Yes,Yes,1/13/1993,https://databook.nyc/t/31311
31312,ASBESTOS HAZARD INVESTIGATOR,0,0,0,Yes,Yes,No,,https://databook.nyc/t/31312
31313,ASBESTOS HANDLER,11,3,3,Yes,Yes,Yes,8/21/1996,https://databook.nyc/t/31313
31314,ASBESTOS HANDLER SUPERVISOR,2,2,2,No,Yes,Yes,8/14/1991,https://databook.nyc/t/31314
31315,AIR POLLUTION INSPECTOR,42,1,1,Yes,Yes,Yes,1/24/2007,https://databook.nyc/t/31315
31316,Associate Air Pollution Inspr,24,1,1,No,Yes,Yes,1/24/2007,https://databook.nyc/t/31316
31618,DIRECTOR OF SCHOOL SAFETY,1,1,1,No,Yes,No,,https://databook.nyc/t/31618
31620,INSPECTOR (BOILERS),17,1,1,Yes,Yes,Yes,6/12/2019,https://databook.nyc/t/31620
31622,INSPECTOR (CONSTRUCTION),311,3,1,Yes,Yes,Yes,6/12/2019,https://databook.nyc/t/31622
31623,INSPECTOR (ELECTRICAL FOR PAYR,31,1,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/31623
31624,INSPECTOR (ELEVATORS),28,1,1,Yes,Yes,Yes,6/12/2019,https://databook.nyc/t/31624
31626,HIGHWAYS AND SEWERS INSPECTOR,98,3,2,Yes,Yes,Yes,6/20/2012,https://databook.nyc/t/31626
31627,INSPECTOR (HOISTS AND RIGGING),6,1,1,Yes,Yes,Yes,6/12/2019,https://databook.nyc/t/31627
31629,INSPECTOR (PLUMBING),39,1,1,Yes,Yes,Yes,6/12/2019,https://databook.nyc/t/31629
31640,ASSOCIATE INSPECTOR (BOILERS),0,0,0,No,Yes,Yes,3/18/2020,https://databook.nyc/t/31640
31643,ASSOCIATE INSPECTOR (ELECTRICA,26,2,2,Yes,Yes,Yes,6/12/2019,https://databook.nyc/t/31643
31644,ASSOCIATE INSPECTOR (ELEVATORS,0,0,0,No,Yes,Yes,7/29/2020,https://databook.nyc/t/31644
31645,ASSOCIATE INSPECTOR (HIGHWAYS,47,3,1,Yes,Yes,Yes,11/24/1982,https://databook.nyc/t/31645
41098,ASSISTANT COMPTROLLER OF IT,1,1,1,No,Yes,Yes,10/18/2016,https://databook.nyc/t/41098
31647,ASSOCIATE INSPECTOR (HOISTS /,0,0,0,No,Yes,Yes,3/18/2020,https://databook.nyc/t/31647
31656,INSPECTOR (MULTI-DISCIPLINE),3,1,1,No,Yes,Yes,3/28/2011,https://databook.nyc/t/31656
31661,FIRE PROTECTION INSPECTOR,138,1,1,Yes,Yes,Yes,7/1/2020,https://databook.nyc/t/31661
31662,ASSOCIATE FIRE PROTECTION INSP,221,2,1,Yes,Yes,Yes,1/6/2021,https://databook.nyc/t/31662
31670,INSPECTOR (HOUSING),326,2,2,Yes,Yes,Yes,11/12/2009,https://databook.nyc/t/31670
31675,ASSOCIATE INSPECTOR (HOUSING),51,1,1,Yes,Yes,Yes,8/8/2001,https://databook.nyc/t/31675
31676,ASSOCIATE INSPECTOR (LOW PRESS,0,0,0,No,Yes,Yes,3/18/2020,https://databook.nyc/t/31676
31680,REHABILITATION SPECIALIST (HPD,0,0,0,No,No,No,,https://databook.nyc/t/31680
31685,ASSOCIATE REHABILITATION SPECI,1,1,1,No,Yes,No,,https://databook.nyc/t/31685
31690,INSPECTOR (HOUSING CONSTRUCTIO,0,0,0,No,Yes,No,,https://databook.nyc/t/31690
31695,ASSOC INSPECTOR (HOUSING CONST,0,0,0,No,Yes,Yes,6/10/1981,https://databook.nyc/t/31695
31696,STREET SAFETY OFFICER,0,0,0,No,No,No,,https://databook.nyc/t/31696
31715,TRAFFIC CONTROL INSPECTOR,45,1,1,Yes,Yes,Yes,6/9/2010,https://databook.nyc/t/31715
31840,SUPERVISING BLASTING INSPECTOR,4,1,1,No,Yes,Yes,5/11/2022,https://databook.nyc/t/31840
32415,DEMOLITION INSPECTOR,0,0,0,No,No,No,,https://databook.nyc/t/32415
32455,SUPERVISING DEMOLITION INSPECT,3,1,1,No,Yes,No,,https://databook.nyc/t/32455
33761,SERVICE INSPECTOR (BOARD OF ED,1,1,1,No,Yes,No,,https://databook.nyc/t/33761
33765,SERVICE INSPECTOR (DOT),10,1,1,Yes,Yes,No,,https://databook.nyc/t/33765
33766,SENIOR SERVICE INSPECTOR (DOT),1,1,1,No,Yes,No,,https://databook.nyc/t/33766
33967,DIRECTOR BUREAU OF WEIGHTS AND,1,1,1,No,Yes,No,,https://databook.nyc/t/33967
33972,MARKET AGENT,7,1,1,No,Yes,Yes,6/9/2010,https://databook.nyc/t/33972
33997,INSPECTOR (CONSUMER AND WORKER,63,3,2,Yes,Yes,Yes,3/3/2021,https://databook.nyc/t/33997
33998,ASSOCIATE INSPECTOR (CONSUMER,19,2,1,Yes,Yes,Yes,3/3/2021,https://databook.nyc/t/33998
34170,QUALITY ASSURANCE SPECIALIST T,4,2,1,Yes,Yes,Yes,5/11/2005,https://databook.nyc/t/34170
34171,QUALITY ASSURANCE SPECIALIST,18,8,6,Yes,Yes,Yes,4/17/2024,https://databook.nyc/t/34171
34172,QUALITY ASSURANCE SPECIALIST (,5,2,2,No,Yes,Yes,2/24/2021,https://databook.nyc/t/34172
34173,QUALITY ASSURANCE SPECIALIST (,5,4,2,Yes,Yes,Yes,2/24/2021,https://databook.nyc/t/34173
34176,QUALITY ASSURANCE SPECIALIST (,21,3,2,Yes,Yes,Yes,2/24/2021,https://databook.nyc/t/34176
34177,QUALITY ASSURANCE SPECIALIST (,0,0,0,No,Yes,Yes,2/24/2021,https://databook.nyc/t/34177
34183,QUALITY ASSURANCE SPECIALIST,4,1,1,No,Yes,Yes,2/24/2021,https://databook.nyc/t/34183
34190,ASSOCIATE QUALITY ASSURANCE SP,16,10,8,Yes,Yes,Yes,5/15/2019,https://databook.nyc/t/34190
34193,ASSOCIATE QUALITY ASSURANCE SP,0,0,0,No,Yes,Yes,9/30/2020,https://databook.nyc/t/34193
34196,ASSOCIATE QUALITY ASSURANCE,27,3,1,No,Yes,Yes,2/24/2021,https://databook.nyc/t/34196
34201,CONSTRUCTION PROJECT MANAGER I,1,1,1,Yes,Yes,Yes,6/19/1995,https://databook.nyc/t/34201
34202,CONSTRUCTION PROJECT MANAGER,398,26,14,Yes,Yes,Yes,11/19/2003,https://databook.nyc/t/34202
34205,SUPERVISOR OF ELECTRICAL INSTA,61,6,5,Yes,Yes,Yes,4/9/2014,https://databook.nyc/t/34205
34221,SUPERVISOR OF MECHANICAL INSTA,22,8,6,Yes,Yes,Yes,12/26/2007,https://databook.nyc/t/34221
34615,WATER USE INSPECTOR,51,1,1,Yes,Yes,Yes,8/7/2012,https://databook.nyc/t/34615
34620,ASSOCIATE WATER USE INSPECTOR,38,2,1,Yes,Yes,Yes,3/22/1995,https://databook.nyc/t/34620
3462A,ASSOC WATER USE INSPECTOR-MGRL,1,1,1,No,Yes,No,,https://databook.nyc/t/3462A
35001,APPRENTICE INSPECTOR (BOILERS),0,0,0,No,No,No,,https://databook.nyc/t/35001
35003,APPRENTICE INSPECTOR (CONSTRUC,0,0,0,No,No,No,,https://databook.nyc/t/35003
35004,APPRENTICE INSPECTOR (ELECTRIC,0,0,0,No,No,No,,https://databook.nyc/t/35004
35005,APPRENTICE INSPECTOR (ELEVATOR,0,0,0,No,No,No,,https://databook.nyc/t/35005
35007,APPRENTICE INSPECTOR (HIGHWAYS,109,3,1,No,Yes,Yes,8/24/2005,https://databook.nyc/t/35007
35009,APPRENTICE INSPECTOR (HOUSING),0,0,0,No,No,No,,https://databook.nyc/t/35009
35011,APPRENTICE (PAINTER),0,0,0,No,Yes,Yes,5/10/2016,https://databook.nyc/t/35011
35031,APPRENTICE INSPECTOR (HSG CONT,0,0,0,No,No,No,,https://databook.nyc/t/35031
35116,TAXI AND LIMOUSINE INSPECTOR,86,1,1,Yes,Yes,Yes,6/23/2021,https://databook.nyc/t/35116
35143,ASSOCIATE TAXI & LIMOUSINE INS,45,1,1,Yes,Yes,No,,https://databook.nyc/t/35143
35265,CONFIDENTIAL INSPECTOR,0,0,0,No,No,No,,https://databook.nyc/t/35265
35267,GENERAL INSPECTOR,1,1,1,No,Yes,No,,https://databook.nyc/t/35267
40141,DEPUTY DIRECTOR OF MANAGEMENT,0,0,0,No,Yes,No,,https://databook.nyc/t/40141
40142,ASSOCIATE DIRECTOR (OMB),0,0,0,No,No,No,,https://databook.nyc/t/40142
40143,DIRECTOR OF FINANCING POLICY C,1,1,1,No,Yes,No,,https://databook.nyc/t/40143
40145,DIRECTOR OF MANAGEMENT & BUDGE,1,1,1,No,Yes,No,,https://databook.nyc/t/40145
40150,DIRECTOR OF BUDGET STUDIES,6,1,1,No,Yes,Yes,,https://databook.nyc/t/40150
40201,ASSISTANT CITY ASSESSOR,25,1,1,Yes,Yes,Yes,9/23/2020,https://databook.nyc/t/40201
40202,"CITY ASSESSOR (I,II,IIIA,IIIB)",127,3,3,Yes,Yes,Yes,10/21/2020,https://databook.nyc/t/40202
40235,INSURANCE ADVISOR,15,1,1,No,Yes,No,,https://databook.nyc/t/40235
40236,INSURANCE ADVISOR (HEALTH),1,1,1,No,Yes,No,,https://databook.nyc/t/40236
40238,INSURANCE ADVISOR (HA),0,0,0,Yes,Yes,No,,https://databook.nyc/t/40238
40410,APPRAISER (REAL ESTATE),9,3,3,No,Yes,Yes,9/22/2010,https://databook.nyc/t/40410
40425,PRINCIPAL APPRAISER (REAL ESTA,1,1,1,No,Yes,No,,https://databook.nyc/t/40425
40482,WORKER'S COMPENSATION BENEFITS,47,3,3,Yes,Yes,Yes,6/9/2004,https://databook.nyc/t/40482
40491,ASSISTANT RETIREMENT BENEFITS,38,2,2,Yes,Yes,Yes,12/18/2002,https://databook.nyc/t/40491
40493,ASSOCIATE RETIREMENT BENEFITS,41,1,1,Yes,Yes,Yes,8/14/2002,https://databook.nyc/t/40493
40501,MANAGEMENT AUDITOR TRAINEE,8,2,2,Yes,Yes,Yes,6/18/1986,https://databook.nyc/t/40501
40502,MANAGEMENT AUDITOR,227,37,24,Yes,Yes,Yes,4/13/2009,https://databook.nyc/t/40502
40505,ASSISTANT ACCOUNTANT,1,1,1,No,Yes,No,,https://databook.nyc/t/40505
40506,LEGISLATIVE FINANCIAL ANALYST,0,0,0,No,No,No,,https://databook.nyc/t/40506
40507,LEGISLATIVE FINANCIAL ANALYST,14,1,1,No,Yes,No,,https://databook.nyc/t/40507
40509,PRINCIPAL LEGISLATIVE FINANCIA,12,1,1,No,Yes,No,,https://databook.nyc/t/40509
40510,ACCOUNTANT,215,51,24,No,Yes,Yes,4/13/2009,https://databook.nyc/t/40510
40523,CITY TAX AUDITOR,285,10,6,Yes,Yes,Yes,7/5/2023,https://databook.nyc/t/40523
40526,BOOKKEEPER,175,22,14,Yes,Yes,Yes,4/13/2009,https://databook.nyc/t/40526
40531,DEPUTY CONTROLLER (HA),0,0,0,No,Yes,No,,https://databook.nyc/t/40531
40538,CONTROLLER (HA),0,0,0,No,Yes,No,,https://databook.nyc/t/40538
40542,DIRECTOR OF AUDIT AND INVESTIG,1,1,1,No,Yes,No,,https://databook.nyc/t/40542
40543,CHIEF SCHOOL BUSINESS EXECUTIV,1,1,1,No,Yes,No,,https://databook.nyc/t/40543
40546,PRINCIPAL INVESTMENT OFFICER (,1,1,1,No,Yes,No,,https://databook.nyc/t/40546
40547,DEPUTY CHANCELLOR FINANCIAL AF,1,1,1,No,Yes,No,,https://databook.nyc/t/40547
40548,DEPUTY EXECUTIVE DIRECTOR OF F,1,1,1,No,Yes,Yes,2/13/2014,https://databook.nyc/t/40548
40555,DIRECTOR OF MORTGAGE RESEARCH,1,1,1,No,Yes,No,,https://databook.nyc/t/40555
40561,CONTRACT SPECIALIST,44,16,9,Yes,Yes,Yes,3/13/2019,https://databook.nyc/t/40561
40562,ASSOCIATE CONTRACT SPECIALIST,69,18,8,Yes,Yes,Yes,3/13/2019,https://databook.nyc/t/40562
40563,CONTRACT REVIEWER (OFFICE OF L,18,3,1,Yes,Yes,Yes,12/18/2019,https://databook.nyc/t/40563
40610,STATISTICIAN,3,3,3,No,Yes,Yes,7/28/2010,https://databook.nyc/t/40610
40720,CHIEF ACTUARY (NYCOA),1,1,1,No,Yes,No,,https://databook.nyc/t/40720
40721,FIRST DEPUTY CHIEF ACTUARY (NY,0,0,0,No,No,No,,https://databook.nyc/t/40721
40731,ACTUARIAL SPECIALIST LEVEL I,19,2,2,Yes,Yes,Yes,1/10/2001,https://databook.nyc/t/40731
40732,DEPUTY CHIEF ACTUARY (NYCOA),0,0,0,No,No,Yes,10/14/2021,https://databook.nyc/t/40732
4073A,"ACTUARIAL SPECIALIST LEVEL II,",1,1,1,No,Yes,No,,https://databook.nyc/t/4073A
40803,BUREAU CHIEF,0,0,0,No,No,Yes,,https://databook.nyc/t/40803
40804,CHIEF INTERNAL AUDITOR,0,0,0,No,No,Yes,,https://databook.nyc/t/40804
40805,DIRECTOR OF AUDITS,0,0,0,No,No,Yes,,https://databook.nyc/t/40805
40840,DEPUTY AUDITOR GENERAL-COUNSEL,0,0,0,No,No,No,,https://databook.nyc/t/40840
40841,FIRST DEPUTY AUDITOR GENERAL (,0,0,0,No,No,No,,https://databook.nyc/t/40841
40842,AUDITOR GENERAL (OFFICE OF THE,0,0,0,No,No,No,,https://databook.nyc/t/40842
40860,EXAMINER OF ACCOUNTS,1,1,1,No,Yes,No,,https://databook.nyc/t/40860
40871,DEPUTY AUDITOR GENERAL (DOE),1,1,1,No,Yes,Yes,8/8/2014,https://databook.nyc/t/40871
40872,AUDITOR GENERAL (DOE),0,0,0,No,No,Yes,8/8/2014,https://databook.nyc/t/40872
40910,ECONOMIST,45,15,10,Yes,Yes,Yes,6/30/2010,https://databook.nyc/t/40910
40925,INVESTMENT ANALYST,21,2,1,No,Yes,Yes,3/2/2011,https://databook.nyc/t/40925
41030,DEPUTY COMPTROLLER,1,1,1,No,Yes,Yes,,https://databook.nyc/t/41030
41038,FIRST DEPUTY COMPTROLLER,1,1,1,No,Yes,No,,https://databook.nyc/t/41038
41039,SECOND DEPUTY COMPTROLLER,1,1,1,No,Yes,No,,https://databook.nyc/t/41039
41044,SPECIAL DEPUTY COMPTROLLER,1,1,1,No,Yes,No,,https://databook.nyc/t/41044
41045,ASSISTANT COMPTROLLER,5,1,1,No,Yes,Yes,,https://databook.nyc/t/41045
41046,THIRD DEPUTY COMPTROLLER,0,0,0,No,Yes,No,,https://databook.nyc/t/41046
41095,COMPTROLLER,1,1,1,No,Yes,No,,https://databook.nyc/t/41095
41117,PARKING CONTROL SPECIALIST TRA,0,0,0,No,No,Yes,5/21/1997,https://databook.nyc/t/41117
41120,PARKING CONTROL SPECIALIST,8,1,1,No,Yes,No,,https://databook.nyc/t/41120
41122,ASSOCIATE PARKING CONTROL SPEC,3,1,1,No,Yes,No,,https://databook.nyc/t/41122
50102,DENTAL HYGIENIST,0,0,0,No,Yes,Yes,5/5/2004,https://databook.nyc/t/50102
50103,STRATEGIC INITIATIVE SPECIALIS,3,2,1,No,Yes,Yes,6/19/2013,https://databook.nyc/t/50103
50104,STRATEGIC INITIATIVE SPECIALIS,6,3,1,No,Yes,Yes,9/19/2016,https://databook.nyc/t/50104
50105,SENIOR POLICY ADVISOR (BUILDIN,0,0,0,No,Yes,Yes,,https://databook.nyc/t/50105
50106,RISK MANAGEMENT OFFICER (BUILD,1,1,1,No,Yes,Yes,11/18/2016,https://databook.nyc/t/50106
50107,SENIOR POLICY ADVISOR (DDC),0,0,0,No,Yes,Yes,1/2/2020,https://databook.nyc/t/50107
50211,CITY DENTIST,0,0,0,No,No,No,,https://databook.nyc/t/50211
50212,CITY DENTIST (PART-TIME),0,0,0,No,Yes,No,,https://databook.nyc/t/50212
50215,CITY DEPUTY MANAGEMENT DENTIST,0,0,0,No,No,No,,https://databook.nyc/t/50215
50216,CITY MANAGEMENT DENTIST,0,0,0,No,No,No,,https://databook.nyc/t/50216
50310,DIETITIAN,6,1,1,No,Yes,Yes,7/8/1998,https://databook.nyc/t/50310
50410,NUTRITIONIST,20,3,3,No,Yes,Yes,3/30/2011,https://databook.nyc/t/50410
50411,NUTRITIONIST (PART-TIME),0,0,0,No,No,No,,https://databook.nyc/t/50411
50415,NUTRITION CONSULTANT,12,1,1,No,Yes,Yes,6/28/1989,https://databook.nyc/t/50415
50416,PRINCIPAL NUTRITION CONSULTANT,3,1,1,No,Yes,Yes,12/31/1980,https://databook.nyc/t/50416
50711,CITY VETERINARIAN,0,0,0,No,No,No,,https://databook.nyc/t/50711
50712,CITY VETERINARIAN (PART-TIME),0,0,0,No,Yes,No,,https://databook.nyc/t/50712
50811,MEDICAL RECORD LIBRARIAN,5,2,2,No,Yes,Yes,7/13/2011,https://databook.nyc/t/50811
50901,NURSES AIDE,0,0,0,No,No,No,,https://databook.nyc/t/50901
50902,LICENSED PRACTICAL NURSE,0,0,0,No,No,No,,https://databook.nyc/t/50902
50905,NURSE'S AIDE (HANDICAPPED CHIL,0,0,0,No,Yes,No,,https://databook.nyc/t/50905
50910,STAFF NURSE,657,9,6,No,Yes,Yes,7/5/2023,https://databook.nyc/t/50910
5091A,STAFF NURSE ASSIGNMENT LEVEL 2,16,1,1,No,No,No,,https://databook.nyc/t/5091A
5091B,STAFF NURSE ASSIGNMENT LEVEL 3,26,1,1,No,Yes,No,,https://databook.nyc/t/5091B
50935,HEAD NURSE,10,3,2,No,Yes,No,,https://databook.nyc/t/50935
50937,ASSISTANT HEAD NURSE,0,0,0,No,No,No,,https://databook.nyc/t/50937
50938,STRATEGIC INITIATIVE SPECIALIS,2,1,1,No,Yes,Yes,2/12/2013,https://databook.nyc/t/50938
50940,STRATEGIC INITIATIVE SPECIALIS,9,4,1,No,Yes,Yes,6/19/2013,https://databook.nyc/t/50940
50941,STRATEGI INITIATIVE SPECIALIST,2,1,1,No,Yes,Yes,10/9/2014,https://databook.nyc/t/50941
50942,STRATEGIC INITIATIVE SPECIALIS,1,1,1,No,No,Yes,9/10/2020,https://databook.nyc/t/50942
50943,STRATEGIC INITIATIVE SPECIALIS,8,1,1,No,Yes,Yes,4/13/2022,https://databook.nyc/t/50943
50958,CASE MANAGEMENT NURSE (POLICE,23,1,1,No,Yes,Yes,12/11/2019,https://databook.nyc/t/50958
50959,CASE - MANAGEMENT NURSE (FIRE,33,1,1,No,Yes,Yes,12/11/2019,https://databook.nyc/t/50959
50960,SUPERVISOR OF NURSES,12,4,3,No,Yes,Yes,3/17/2004,https://databook.nyc/t/50960
51001,SPECIAL CONSULTANT (MENTAL HEA,38,4,1,Yes,Yes,Yes,9/29/2021,https://databook.nyc/t/51001
51003,REGISTERED NURSE (PER SESSION),0,0,0,No,No,No,,https://databook.nyc/t/51003
51006,PUBLIC HEALTH NURSE (PER SESSI,0,0,0,No,No,No,,https://databook.nyc/t/51006
51008,JUNIOR PUBLIC HEALTH NURSE,11,3,1,No,Yes,No,,https://databook.nyc/t/51008
51009,CONSULTANT PUBLIC HEALTH NURSE,3,2,1,No,Yes,Yes,4/21/2021,https://databook.nyc/t/51009
5100A,JUNIOR PUBLIC HEALTH NURSE (PA,0,0,0,No,No,No,,https://databook.nyc/t/5100A
5100B,JR PHNURSE (SCH HLTH)>20 HR PT,0,0,0,No,Yes,No,,https://databook.nyc/t/5100B
5100C,SPEC CONSULTANT (MHSS) (AL 2),65,4,1,No,Yes,No,,https://databook.nyc/t/5100C
51011,PUBLIC HEALTH NURSE,77,3,1,Yes,Yes,Yes,2/10/1999,https://databook.nyc/t/51011
51017,CONSULTANT PUBLIC HEALTH NURSE,0,0,0,No,No,No,,https://databook.nyc/t/51017
51018,CONSULTANT PUBLIC HEALTH NURSE,0,0,0,No,Yes,No,,https://databook.nyc/t/51018
5101A,PUBLIC HEALTH NURSE (PART-TIME,0,0,0,No,No,No,,https://databook.nyc/t/5101A
51022,PUBLIC HEALTH NURSE (SCHOOL HE,0,0,0,Yes,Yes,Yes,4/11/2001,https://databook.nyc/t/51022
51023,POISON INFORMATION SPECIALIST,11,1,1,No,Yes,Yes,6/2/2021,https://databook.nyc/t/51023
51102,HEALTH AIDE,0,0,0,No,No,No,,https://databook.nyc/t/51102
51105,PUBLIC HEALTH EDUCATION TRAINE,0,0,0,No,No,Yes,6/12/1967,https://databook.nyc/t/51105
51110,PUBLIC HEALTH EDUCATOR,69,8,2,Yes,Yes,Yes,7/30/2003,https://databook.nyc/t/51110
